Title                                                           12.02.2026 11:14
________________________________________________________________________________

Title


Curve Name:
  $D60-TN200-V70-TB60
  Sample Weight
Curve Values:
          Index              t             Ts             Tr          Value
                           [s]           [°C]           [°C]           [mg]
            382            382        95.8196        93.6667        2.65404
            383            383        95.9627        93.8333        2.65405
            384            384        96.1124             94        2.65406
            385            385        96.2672        94.1667        2.65408
            386            386        96.4195        94.3333        2.65411
            387            387        96.5887           94.5        2.65415
            388            388        96.7318        94.6667        2.65419
            389            389        96.8723        94.8333        2.65424
            390            390        97.0337             95        2.65429
            391            391        97.1899        95.1667        2.65435
            392            392        97.3395        95.3333        2.65439
            393            393        97.4775           95.5        2.65443
            394            394        97.6453        95.6667        2.65447
            395            395        97.7976        95.8333         2.6545
            396            396         97.959             96        2.65453
            397            397        98.1034        96.1667        2.65456
            398            398        98.2583        96.3333        2.65458
            399            399        98.4157           96.5        2.65458
            400            400        98.5706        96.6667        2.65457
            401            401        98.7203        96.8333        2.65455
            402            402        98.8621             97        2.65451
            403            403         99.017        97.1667        2.65442
            404            404        99.1679        97.3333        2.65432
            405            405        99.3345           97.5        2.65421
            406            406        99.4737        97.6667        2.65409
            407            407        99.6299        97.8333        2.65391
            408            408        99.7795             98        2.65377
            409            409        99.9422        98.1667        2.65364
            410            410        100.093        98.3333        2.65352
            411            411        100.239           98.5        2.65345
            412            412        100.399        98.6667        2.65339
            413            413         100.55        98.8333        2.65337
            414            414        100.716             99        2.65336
            415            415        100.867        99.1667        2.65344
            416            416        101.013        99.3333        2.65349
            417            417        101.168           99.5        2.65353
            418            418        101.326        99.6667        2.65357
            419            419        101.479        99.8333        2.65365
            420            420         101.63            100        2.65371
            421            421        101.776        100.167        2.65377
            422            422        101.941        100.333        2.65384
            423            423        102.092          100.5        2.65392
            424            424        102.239        100.667          2.654
            425            425        102.399        100.833        2.65409
            426            426        102.551            101        2.65418
            427            427          102.7        101.167        2.65429
            428            428        102.856        101.333        2.65439
            429            429        103.009          101.5        2.65448
            430            430        103.167        101.667        2.65458
            431            431        103.326        101.833        2.65466
            432            432        103.482            102        2.65475
            433            433        103.629        102.167        2.65482
            434            434        103.778        102.333         2.6549
            435            435        103.925          102.5        2.65494
            436            436        104.088        102.667        2.65499
            437            437        104.247        102.833        2.65504
            438            438        104.395            103        2.65508
            439            439        104.555        103.167         2.6551
            440            440        104.706        103.333        2.65513
            441            441        104.868          103.5        2.65517
            442            442        105.011        103.667        2.65521
            443            443        105.173        103.833        2.65526
            444            444        105.323            104        2.65532
            445            445        105.479        104.167        2.65538
            446            446        105.642        104.333        2.65543
            447            447        105.786          104.5        2.65549
            448            448        105.949        104.667        2.65554
            449            449        106.101        104.833        2.65559
            450            450        106.254            105        2.65564
            451            451         106.41        105.167        2.65568
            452            452        106.574        105.333        2.65572
            453            453        106.729          105.5        2.65576
            454            454        106.873        105.667         2.6558
            455            455        107.029        105.833        2.65584
            456            456         107.18            106        2.65588
            457            457        107.335        106.167        2.65592
            458            458        107.492        106.333        2.65596
            459            459        107.646          106.5        2.65599
            460            460        107.798        106.667        2.65602
            461            461        107.948        106.833        2.65605
            462            462        108.107            107        2.65607
            463            463        108.256        107.167         2.6561
            464            464        108.401        107.333        2.65611
            465            465        108.562          107.5        2.65613
            466            466        108.718        107.667        2.65615
            467            467        108.889        107.833        2.65618
            468            468        109.038            108        2.65621
            469            469        109.184        108.167        2.65624
            470            470        109.336        108.333        2.65628
            471            471        109.495          108.5         2.6563
            472            472        109.646        108.667        2.65634
            473            473        109.804        108.833        2.65638
            474            474        109.952            109        2.65642
            475            475        110.112        109.167        2.65646
            476            476         110.26        109.333         2.6565
            477            477        110.418          109.5        2.65653
            478            478        110.579        109.667        2.65656
            479            479        110.731        109.833        2.65659
            480            480        110.875            110        2.65661
            481            481        111.041        110.167        2.65663
            482            482        111.188        110.333        2.65664
            483            483        111.343          110.5        2.65665
            484            484        111.503        110.667        2.65661
            485            485        111.658        110.833        2.65658
            486            486        111.801            111        2.65656
            487            487        111.964        111.167        2.65655
            488            488        112.119        111.333        2.65653
            489            489         112.28          111.5        2.65653
            490            490        112.439        111.667        2.65655
            491            491        112.594        111.833        2.65658
            492            492        112.749            112        2.65661
            493            493        112.906        112.167        2.65669
            494            494        113.053        112.333        2.65674
            495            495        113.209          112.5        2.65679
            496            496        113.361        112.667        2.65683
            497            497        113.514        112.833        2.65687
            498            498        113.672            113        2.65691
            499            499        113.829        113.167        2.65694
            500            500         113.97        113.333        2.65696
            501            501        114.137          113.5        2.65695
            502            502        114.285        113.667        2.65694
            503            503        114.447        113.833        2.65692
            504            504        114.611            114         2.6569
            505            505        114.763        114.167        2.65683
            506            506        114.913        114.333        2.65678
            507            507        115.074          114.5        2.65673
            508            508         115.23        114.667        2.65669
            509            509         115.38        114.833        2.65663
            510            510        115.539            115         2.6566
            511            511        115.683        115.167        2.65659
            512            512        115.841        115.333        2.65658
            513            513        115.999          115.5        2.65661
            514            514        116.165        115.667        2.65664
            515            515        116.314        115.833        2.65666
            516            516        116.466            116        2.65669
            517            517        116.627        116.167        2.65675
            518            518         116.77        116.333        2.65681
